ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,Total_Visits
1,51,Company Invited,1,14,Salaried,Male,5,Standard,3,Unmarried,3,0,1,1,Senior Manager,25650,2
0,39,Self Enquiry,3,10,Salaried,Female,4,Deluxe,3,Married,5,0,5,1,Manager,20902,3
0,25,Self Enquiry,3,34,Salaried,Male,4,Deluxe,3,Married,3,0,4,1,Manager,23639,3
0,30,Self Enquiry,2,15,Salaried,Male,3,Deluxe,3,Married,1,1,3,1,Manager,21347,3
1,36,Self Enquiry,1,15,Small Business,Female,3,Basic,5,Unmarried,1,0,4,1,Executive,22347,2
0,36,Self Enquiry,1,35,Small Business,Male,3,Basic,3,Unmarried,6,0,1,1,Executive,18452,2
0,38,Self Enquiry,1,13,Large Business,Female,3,Deluxe,3,Unmarried,4,1,5,1,Manager,22347,2
0,30,Self Enquiry,1,24,Salaried,Female,3,Basic,3,Unmarried,2,0,1,1,Executive,17632,5
0,32,Company Invited,3,13,Small Business,Male,5,Deluxe,3,Married,1,0,1,0,Manager,19668,3
0,30,Self Enquiry,1,11,Large Business,Female,3,Basic,5,Married,6,0,5,0,Executive,18204,3
0,30,Self Enquiry,1,8,Small Business,Male,4,Basic,3,Unmarried,1,0,4,0,Executive,17720,2
0,41,Company Invited,1,16,Salaried,Male,4,Super Deluxe,5,Married,5,0,1,1,AVP,32181,3
0,41,Self Enquiry,1,15,Salaried,Male,3,Basic,5,Married,3,0,1,0,Executive,17238,3
0,19,Self Enquiry,1,9,Small Business,Female,3,Basic,4,Unmarried,2,0,3,1,Executive,16483,3
0,40,Company Invited,1,32,Small Business,Female,3,Deluxe,4,Married,2,0,1,0,Manager,20605,3
0,35,Self Enquiry,3,6,Small Business,Male,3,Standard,4,Married,2,0,4,0,Senior Manager,22295,3
0,53,Self Enquiry,3,12,Small Business,Male,3,Deluxe,3,Married,3,1,5,0,Manager,17306,3
0,45,Self Enquiry,1,15,Salaried,Male,3,Deluxe,4,Married,1,0,4,1,Manager,17348,2
0,32,Company Invited,3,14,Small Business,Female,3,Standard,3,Unmarried,2,0,4,1,Senior Manager,23998,3
0,29,Company Invited,1,13,Large Business,Male,3,Deluxe,3,Married,2,0,3,0,Manager,22347,2
0,51,Self Enquiry,1,13,Small Business,Male,4,Deluxe,3,Married,3,0,3,1,Manager,21132,3
0,58,Self Enquiry,1,15,Small Business,Female,4,Basic,4,Married,5,1,1,1,Executive,18346,4
0,40,Self Enquiry,3,10,Small Business,Male,4,Standard,3,Married,1,0,1,1,Senior Manager,25855,4
0,34,Company Invited,3,8,Small Business,Female,3,Basic,3,Married,7,0,5,0,Executive,17231,3
0,22,Self Enquiry,1,25,Small Business,Male,3,Basic,3,Married,2,0,1,1,Executive,17323,3
0,27,Company Invited,1,15,Small Business,Male,3,Basic,4,Married,7,0,3,1,Executive,17024,3
0,28,Self Enquiry,1,27,Small Business,Male,3,Basic,3,Married,2,0,1,0,Executive,17713,2
0,57,Self Enquiry,1,30,Salaried,Male,1,Standard,3,Married,4,1,4,1,Senior Manager,24439,2
0,27,Company Invited,1,9,Small Business,Male,4,Basic,3,Married,2,1,1,0,Executive,17566,5
0,50,Self Enquiry,1,17,Salaried,Female,3,King,4,Unmarried,4,0,5,0,VP,34926,3
0,41,Self Enquiry,1,20,Salaried,Male,3,Basic,3,Married,5,0,4,1,Executive,17451,3
0,30,Self Enquiry,3,11,Salaried,Female,3,Standard,3,Married,3,0,4,1,Senior Manager,24419,3
0,38,Self Enquiry,3,6,Salaried,Female,4,Deluxe,3,Unmarried,5,0,1,0,Manager,23686,3
0,32,Self Enquiry,1,12,Salaried,Male,3,Basic,3,Unmarried,4,0,1,0,Executive,18038,3
0,27,Self Enquiry,1,23,Large Business,Male,3,Basic,4,Married,1,1,4,0,Executive,18058,2
1,19,Company Invited,3,6,Large Business,Female,5,Basic,5,Unmarried,1,0,3,1,Executive,17325,3
0,36,Company Invited,1,9,Small Business,Male,3,Basic,4,Unmarried,5,0,4,1,Executive,17088,1
0,30,Company Invited,1,15,Small Business,Male,3,Deluxe,5,Married,2,0,1,1,Manager,18072,4
0,45,Self Enquiry,3,10,Salaried,Female,4,Deluxe,5,Married,5,1,4,0,Manager,20006,1
0,56,Self Enquiry,1,13,Salaried,Female,3,Basic,5,Married,5,1,4,1,Executive,22347,4
0,33,Self Enquiry,1,8,Salaried,Male,3,Basic,3,Unmarried,1,0,3,1,Executive,17500,2
1,19,Self Enquiry,1,8,Salaried,Male,4,Basic,3,Unmarried,2,0,5,1,Executive,16102,2
0,46,Self Enquiry,3,6,Small Business,Female,3,Standard,5,Married,2,0,1,1,Senior Manager,25453,5
0,38,Self Enquiry,1,15,Salaried,Female,3,Basic,3,Unmarried,2,0,1,1,Executive,17288,5
0,36,Self Enquiry,1,18,Small Business,Female,3,Basic,3,Married,1,1,4,1,Executive,22347,4
0,34,Self Enquiry,1,33,Small Business,Female,3,Basic,4,Unmarried,3,0,3,0,Executive,17311,3
1,41,Self Enquiry,3,26,Small Business,Female,3,Basic,4,Unmarried,2,1,4,0,Executive,18140,4
0,36,Self Enquiry,1,6,Small Business,Male,4,Basic,3,Married,3,0,3,1,Executive,18690,2
0,53,Self Enquiry,1,13,Small Business,Female,1,Deluxe,5,Married,2,0,1,1,Manager,22347,2
0,33,Self Enquiry,1,20,Small Business,Female,3,Basic,4,Married,2,0,5,1,Executive,17756,4
0,40,Self Enquiry,1,10,Small Business,Female,3,King,3,Married,2,0,5,1,VP,34033,3
0,55,Self Enquiry,1,20,Small Business,Male,1,King,4,Unmarried,1,0,1,1,VP,33722,4
0,34,Company Invited,1,8,Salaried,Male,4,Deluxe,3,Married,2,0,4,0,Manager,24547,3
0,51,Self Enquiry,1,9,Small Business,Female,3,Super Deluxe,4,Unmarried,4,0,5,1,AVP,28734,4
0,52,Self Enquiry,1,6,Salaried,Male,4,King,3,Married,1,0,1,1,VP,34999,4
0,27,Self Enquiry,1,15,Small Business,Female,3,Basic,4,Unmarried,2,0,3,0,Executive,17279,5
1,35,Self Enquiry,1,29,Salaried,Male,4,Deluxe,3,Married,4,1,4,1,Manager,20916,2
0,43,Company Invited,1,13,Small Business,Male,1,Basic,3,Married,5,0,4,1,Executive,17089,2
0,45,Company Invited,1,8,Small Business,Male,4,Super Deluxe,3,Married,1,0,4,1,AVP,31792,5
0,36,Self Enquiry,1,27,Salaried,Male,1,Basic,5,Married,2,1,3,1,Executive,18564,3
0,35,Company Invited,1,13,Small Business,Female,3,Deluxe,4,Unmarried,6,0,1,0,Manager,22347,2
0,42,Company Invited,1,27,Small Business,Female,3,Deluxe,3,Married,3,0,1,0,Manager,20265,2
0,38,Self Enquiry,1,8,Salaried,Male,3,Deluxe,3,Married,1,0,1,1,Manager,21553,3
0,38,Self Enquiry,1,35,Large Business,Male,3,Deluxe,3,Married,4,0,1,0,Manager,21261,2
0,27,Company Invited,1,13,Large Business,Male,4,Deluxe,5,Married,6,0,3,1,Manager,22347,2
0,49,Company Invited,1,24,Salaried,Male,3,Deluxe,3,Married,2,1,1,0,Manager,21804,3
0,36,Company Invited,1,16,Small Business,Male,3,Basic,3,Married,2,1,3,1,Executive,22347,3
0,40,Self Enquiry,1,25,Small Business,Male,3,Deluxe,3,Married,1,1,1,1,Manager,17741,1
1,38,Self Enquiry,1,35,Small Business,Male,3,Deluxe,5,Married,1,1,3,1,Manager,21673,5
1,29,Self Enquiry,3,33,Small Business,Female,3,Standard,3,Married,2,0,3,0,Senior Manager,22639,2
0,22,Self Enquiry,1,11,Salaried,Male,1,Basic,4,Married,2,1,4,1,Executive,17328,2
0,36,Company Invited,1,24,Small Business,Female,3,Basic,3,Unmarried,2,0,3,0,Executive,17153,4
0,40,Company Invited,1,13,Salaried,Male,4,Deluxe,3,Married,1,0,5,0,Manager,19876,4
0,46,Self Enquiry,1,6,Small Business,Male,3,Standard,5,Married,1,0,1,0,Senior Manager,24396,5
1,32,Self Enquiry,3,10,Small Business,Male,5,Standard,3,Married,2,0,1,1,Senior Manager,25400,2
0,30,Company Invited,1,6,Salaried,Male,4,Standard,3,Unmarried,2,0,5,1,Senior Manager,23474,3
0,27,Company Invited,3,26,Salaried,Female,3,Deluxe,3,Unmarried,2,0,1,1,Manager,24981,3
0,51,Self Enquiry,1,14,Salaried,Male,4,Standard,4,Married,6,0,3,1,Senior Manager,27490,3
1,30,Self Enquiry,1,9,Large Business,Female,3,Basic,5,Unmarried,6,1,4,0,Executive,17657,2
0,41,Self Enquiry,3,12,Salaried,Female,3,Standard,3,Unmarried,4,1,1,0,Senior Manager,28591,3
1,30,Company Invited,3,32,Small Business,Female,4,Deluxe,5,Unmarried,6,0,1,1,Manager,21696,3
1,29,Self Enquiry,1,6,Large Business,Male,3,Basic,3,Unmarried,1,0,1,0,Executive,17058,2
0,45,Company Invited,3,12,Small Business,Female,4,Standard,3,Unmarried,7,0,4,1,Senior Manager,23865,2
0,54,Self Enquiry,3,9,Small Business,Female,3,Deluxe,5,Married,3,0,4,1,Manager,20940,2
0,36,Self Enquiry,1,11,Salaried,Male,3,Deluxe,4,Unmarried,1,0,1,1,Manager,20914,4
0,33,Self Enquiry,1,10,Small Business,Female,4,Basic,4,Married,7,0,4,0,Executive,17622,3
0,37,Company Invited,1,17,Salaried,Male,3,Standard,3,Married,2,1,3,1,Senior Manager,27185,3
0,38,Self Enquiry,3,9,Salaried,Male,3,Standard,3,Married,1,0,1,1,Senior Manager,25609,4
0,31,Self Enquiry,1,13,Small Business,Male,5,Deluxe,3,Married,1,0,3,0,Manager,22347,2
0,59,Self Enquiry,1,9,Salaried,Male,4,Basic,3,Married,4,0,3,0,Executive,17177,3
0,37,Company Invited,3,10,Small Business,Male,3,Basic,3,Married,5,0,4,1,Executive,17793,2
0,29,Company Invited,3,6,Small Business,Female,3,Standard,3,Married,2,0,3,1,Senior Manager,22918,3
0,35,Company Invited,3,6,Small Business,Female,3,Standard,3,Unmarried,2,0,5,1,Senior Manager,23789,3
1,29,Self Enquiry,1,24,Small Business,Male,4,Basic,3,Unmarried,2,1,3,0,Executive,17389,2
0,52,Self Enquiry,1,8,Salaried,Female,4,Basic,3,Unmarried,1,0,3,1,Executive,18212,2
0,42,Self Enquiry,1,10,Large Business,Male,3,King,3,Married,2,0,1,0,VP,34232,2
0,59,Self Enquiry,2,12,Small Business,Male,3,Basic,3,Married,1,0,4,0,Executive,17267,2
0,50,Self Enquiry,3,6,Small Business,Female,3,King,3,Married,4,0,1,1,VP,34517,3
1,33,Self Enquiry,1,20,Small Business,Male,3,Basic,3,Married,6,1,1,1,Executive,17436,3
0,43,Self Enquiry,3,22,Small Business,Female,3,Super Deluxe,3,Married,6,1,3,0,AVP,31064,3
1,33,Self Enquiry,1,8,Salaried,Female,3,Basic,5,Married,1,0,3,1,Executive,17707,3
0,52,Company Invited,3,8,Salaried,Male,4,King,3,Unmarried,2,1,1,1,VP,34068,3
0,36,Self Enquiry,3,10,Salaried,Female,3,Basic,4,Married,3,0,3,1,Executive,22347,3
1,36,Self Enquiry,1,6,Salaried,Male,4,Basic,3,Unmarried,1,1,5,0,Executive,22347,5
0,39,Self Enquiry,1,6,Small Business,Female,3,Basic,3,Married,1,0,3,1,Executive,17232,3
0,32,Company Invited,3,13,Small Business,Male,3,Deluxe,3,Married,1,0,4,1,Manager,22347,4
0,41,Self Enquiry,1,25,Salaried,Male,3,Deluxe,5,Married,3,0,1,0,Manager,18072,2
0,40,Self Enquiry,1,30,Large Business,Male,3,Deluxe,3,Married,2,0,3,1,Manager,18319,4
0,45,Self Enquiry,1,6,Salaried,Male,1,King,3,Married,1,0,4,1,VP,34202,4
0,31,Company Invited,1,9,Small Business,Male,3,Standard,3,Married,1,0,4,1,Senior Manager,28675,3
0,33,Self Enquiry,1,11,Salaried,Female,4,Basic,3,Married,2,0,1,0,Executive,17911,3
0,34,Self Enquiry,1,8,Salaried,Male,4,Deluxe,5,Married,7,0,4,0,Manager,20957,3
0,36,Self Enquiry,1,6,Small Business,Female,4,Basic,5,Married,3,0,4,0,Executive,22347,3
0,45,Company Invited,1,13,Salaried,Male,1,Deluxe,3,Married,5,0,1,1,Manager,21434,3
1,37,Company Invited,1,16,Small Business,Male,3,Standard,3,Married,7,0,3,0,Senior Manager,25048,5
0,39,Company Invited,1,8,Large Business,Female,3,Standard,3,Unmarried,1,0,1,1,Senior Manager,25938,5
0,29,Self Enquiry,1,21,Salaried,Male,3,Basic,3,Unmarried,2,0,3,1,Executive,17340,3
0,42,Self Enquiry,1,23,Salaried,Female,1,Deluxe,5,Unmarried,4,1,1,1,Manager,21545,3
0,29,Self Enquiry,3,26,Small Business,Male,3,Deluxe,3,Married,3,0,1,1,Manager,21931,2
0,25,Self Enquiry,1,13,Salaried,Female,3,Deluxe,3,Married,1,0,3,1,Manager,19898,4
0,42,Self Enquiry,1,8,Small Business,Female,4,Basic,5,Married,1,1,4,1,Executive,17593,3
0,40,Self Enquiry,1,8,Small Business,Male,3,King,3,Married,1,0,5,1,VP,34436,2
0,51,Self Enquiry,1,6,Salaried,Male,3,Basic,3,Married,2,0,4,1,Executive,17723,3
1,36,Company Invited,1,35,Small Business,Male,4,Basic,4,Unmarried,1,0,3,0,Executive,18479,5
0,32,Company Invited,1,13,Salaried,Male,1,Basic,4,Married,2,0,1,0,Executive,17794,4
0,38,Company Invited,3,8,Salaried,Male,4,Deluxe,3,Married,4,0,5,1,Manager,20249,3
0,32,Self Enquiry,1,8,Large Business,Male,4,Deluxe,5,Unmarried,5,0,4,0,Manager,17176,3
0,46,Self Enquiry,3,8,Large Business,Female,5,Super Deluxe,4,Married,4,1,5,1,AVP,31872,3
1,36,Self Enquiry,1,8,Salaried,Male,3,Basic,3,Unmarried,3,0,4,0,Executive,18485,4
0,29,Self Enquiry,3,8,Small Business,Male,4,Deluxe,4,Married,3,0,4,1,Manager,21644,3
0,31,Self Enquiry,1,29,Small Business,Male,4,Deluxe,3,Married,1,0,3,0,Manager,20582,4
0,36,Company Invited,1,11,Salaried,Male,1,Deluxe,5,Married,2,0,5,1,Manager,22347,3
0,45,Self Enquiry,1,26,Small Business,Male,3,Super Deluxe,3,Married,1,1,3,1,AVP,28496,4
0,36,Self Enquiry,1,12,Salaried,Male,3,Basic,3,Married,1,0,5,1,Executive,18210,3
0,55,Self Enquiry,1,6,Small Business,Male,3,King,5,Unmarried,1,1,1,1,VP,34045,3
1,47,Company Invited,1,35,Salaried,Male,3,Standard,4,Married,2,1,3,1,Senior Manager,26849,2
0,28,Self Enquiry,1,15,Small Business,Male,3,Basic,3,Married,2,0,1,1,Executive,17070,3
0,37,Self Enquiry,3,12,Small Business,Male,3,Deluxe,3,Married,5,0,3,1,Manager,21502,3
0,21,Self Enquiry,1,9,Small Business,Male,4,Basic,3,Unmarried,2,0,5,1,Executive,18230,5
0,37,Company Invited,1,6,Small Business,Female,3,Standard,3,Married,3,1,3,0,Senior Manager,28603,3
0,35,Self Enquiry,1,28,Salaried,Female,1,Standard,4,Married,1,0,5,1,Senior Manager,26996,5
0,38,Self Enquiry,3,13,Small Business,Female,1,Deluxe,5,Married,2,1,3,1,Manager,20605,3
0,26,Company Invited,1,6,Salaried,Female,3,Deluxe,4,Married,2,0,5,1,Manager,21397,3
0,50,Self Enquiry,1,10,Salaried,Male,3,King,4,Married,4,0,5,0,VP,34144,4
0,53,Self Enquiry,1,9,Small Business,Male,3,Super Deluxe,3,Married,4,1,5,1,AVP,32584,2
0,42,Self Enquiry,3,6,Salaried,Male,3,Deluxe,3,Married,2,0,3,1,Manager,19907,1
0,29,Company Invited,3,13,Salaried,Male,3,Deluxe,3,Unmarried,2,0,1,0,Manager,19554,3
0,55,Self Enquiry,1,26,Large Business,Male,3,Deluxe,3,Married,4,1,1,0,Manager,20415,2
0,26,Company Invited,1,13,Small Business,Male,3,Deluxe,5,Married,2,1,3,1,Manager,19741,2
0,37,Self Enquiry,1,6,Salaried,Female,3,Basic,3,Unmarried,2,0,1,1,Executive,17115,2
1,44,Company Invited,1,30,Salaried,Male,3,Basic,3,Married,4,1,5,0,Executive,18161,3
0,38,Self Enquiry,1,29,Salaried,Male,3,Deluxe,3,Married,1,0,3,0,Manager,20745,3
1,26,Self Enquiry,1,22,Small Business,Male,3,Basic,4,Married,3,1,1,1,Executive,17373,2
0,28,Self Enquiry,1,14,Salaried,Female,3,Basic,3,Unmarried,2,0,4,1,Executive,18310,4
0,49,Company Invited,1,16,Salaried,Female,3,King,5,Unmarried,1,1,3,0,VP,33665,3
0,36,Self Enquiry,1,13,Large Business,Male,3,Deluxe,4,Unmarried,5,0,1,1,Manager,19485,1
0,31,Company Invited,3,11,Small Business,Female,3,Basic,4,Married,2,0,3,0,Executive,17789,2
1,26,Self Enquiry,3,10,Small Business,Male,4,Deluxe,3,Unmarried,2,1,1,1,Manager,20828,2
0,37,Company Invited,1,15,Small Business,Male,3,Basic,3,Married,2,1,1,0,Executive,17326,3
0,42,Company Invited,3,32,Small Business,Female,3,Super Deluxe,4,Married,6,0,3,1,AVP,28525,4
1,18,Self Enquiry,1,9,Small Business,Male,3,Basic,3,Unmarried,2,0,4,1,Executive,16420,2
0,35,Self Enquiry,3,22,Small Business,Male,3,Standard,4,Married,1,0,1,1,Senior Manager,23020,4
0,36,Company Invited,1,24,Salaried,Male,1,Basic,3,Married,5,0,5,1,Executive,18688,3
0,51,Self Enquiry,1,8,Small Business,Male,5,Deluxe,4,Married,6,0,1,0,Manager,20482,3
0,41,Self Enquiry,3,8,Salaried,Male,3,Super Deluxe,4,Unmarried,2,0,3,1,AVP,31015,3
0,18,Self Enquiry,3,16,Small Business,Female,4,Basic,3,Unmarried,2,0,1,0,Executive,16200,5
0,28,Self Enquiry,1,22,Small Business,Male,1,Deluxe,5,Unmarried,1,0,5,0,Manager,20661,4
0,31,Self Enquiry,3,13,Large Business,Male,1,Deluxe,3,Married,5,0,1,1,Manager,21929,4
0,39,Self Enquiry,1,6,Small Business,Male,1,Standard,3,Married,1,0,3,1,Senior Manager,24613,2
0,36,Company Invited,1,30,Salaried,Female,3,Deluxe,4,Married,1,0,3,1,Manager,20674,3
0,32,Self Enquiry,3,13,Salaried,Male,4,Deluxe,3,Married,2,0,3,1,Manager,20484,3
0,38,Self Enquiry,1,31,Salaried,Female,4,Standard,4,Married,4,0,3,0,Senior Manager,27061,3
0,58,Company Invited,1,6,Salaried,Male,5,Deluxe,3,Married,3,1,1,1,Manager,20660,3
0,31,Self Enquiry,1,13,Large Business,Male,3,Basic,3,Married,1,1,4,1,Executive,19821,2
0,31,Self Enquiry,2,8,Salaried,Male,4,Deluxe,5,Married,4,0,3,0,Manager,21410,5
0,45,Company Invited,1,13,Salaried,Male,3,Standard,5,Married,2,0,1,1,Senior Manager,20210,3
0,31,Self Enquiry,1,8,Salaried,Male,3,Basic,3,Married,1,1,4,1,Executive,17695,3
0,33,Company Invited,1,11,Salaried,Female,3,Standard,4,Married,7,0,3,1,Senior Manager,26878,4
0,39,Self Enquiry,1,16,Small Business,Male,3,Super Deluxe,5,Married,2,1,3,1,AVP,32068,5
0,43,Company Invited,1,16,Salaried,Female,3,Basic,3,Unmarried,1,0,5,0,Executive,17455,2
0,49,Self Enquiry,1,6,Large Business,Female,4,Super Deluxe,3,Unmarried,1,1,3,0,AVP,28964,2
1,52,Self Enquiry,1,14,Small Business,Male,4,Deluxe,4,Married,3,0,1,1,Manager,19941,2
0,27,Self Enquiry,1,11,Salaried,Female,3,Basic,4,Unmarried,2,1,3,0,Executive,17478,3
0,32,Self Enquiry,3,14,Large Business,Female,4,Deluxe,4,Married,2,1,1,1,Manager,20228,5
0,27,Self Enquiry,3,13,Salaried,Male,3,Deluxe,3,Unmarried,2,1,4,0,Manager,22347,4
0,31,Self Enquiry,3,13,Small Business,Male,3,Deluxe,3,Married,5,0,1,0,Manager,22547,3
0,32,Self Enquiry,1,8,Small Business,Female,1,Deluxe,3,Unmarried,1,0,3,0,Manager,20055,3
1,36,Self Enquiry,1,8,Small Business,Male,5,Basic,3,Married,6,1,3,1,Executive,18464,3
0,30,Self Enquiry,1,34,Small Business,Female,3,Deluxe,3,Married,2,0,3,1,Manager,20775,5
0,31,Company Invited,1,13,Salaried,Female,4,Standard,3,Married,2,0,1,1,Senior Manager,23943,2
0,39,Company Invited,1,13,Small Business,Male,4,King,3,Married,2,0,5,1,VP,34272,2
1,39,Self Enquiry,3,9,Small Business,Female,3,Deluxe,3,Married,5,1,4,1,Manager,20238,3
0,33,Company Invited,3,13,Small Business,Male,4,Deluxe,3,Unmarried,4,0,3,1,Manager,19682,2
0,47,Self Enquiry,1,11,Salaried,Male,3,King,3,Married,5,0,1,1,VP,33300,2
0,43,Company Invited,1,16,Salaried,Female,4,Deluxe,3,Married,2,0,3,1,Manager,20257,2
0,27,Company Invited,3,6,Small Business,Male,3,Deluxe,4,Married,1,1,1,0,Manager,21349,4
0,54,Company Invited,1,13,Salaried,Female,3,Deluxe,3,Unmarried,4,0,4,0,Manager,19869,3
0,43,Self Enquiry,1,13,Salaried,Female,3,Standard,5,Married,1,0,5,1,Senior Manager,24985,2
0,36,Self Enquiry,1,14,Salaried,Male,3,Deluxe,3,Married,1,0,3,1,Manager,18697,3
0,40,Self Enquiry,3,6,Small Business,Male,5,Deluxe,3,Married,3,1,3,1,Manager,22457,2
1,29,Self Enquiry,1,14,Salaried,Male,5,Basic,5,Married,2,1,3,0,Executive,17119,4
0,36,Self Enquiry,1,15,Salaried,Male,4,Basic,3,Unmarried,1,0,1,1,Executive,22347,1
0,30,Self Enquiry,3,11,Small Business,Female,4,Deluxe,3,Married,2,0,1,1,Manager,21118,1
0,27,Self Enquiry,3,14,Small Business,Female,3,Deluxe,4,Married,2,0,1,0,Manager,21214,3
0,37,Self Enquiry,1,11,Small Business,Male,3,Deluxe,3,Married,1,0,3,1,Manager,21347,5
0,38,Self Enquiry,1,21,Salaried,Male,4,Standard,3,Married,1,1,5,1,Senior Manager,26510,5
0,31,Self Enquiry,1,13,Small Business,Female,3,Standard,3,Unmarried,2,1,4,1,Senior Manager,22143,3
0,29,Self Enquiry,3,16,Small Business,Female,4,Deluxe,4,Married,2,1,5,1,Manager,23268,2
0,35,Self Enquiry,1,11,Large Business,Male,3,Standard,4,Unmarried,1,0,3,1,Senior Manager,23095,4
0,23,Self Enquiry,1,32,Salaried,Male,3,Basic,3,Married,2,0,1,0,Executive,17904,3
0,41,Self Enquiry,1,12,Small Business,Male,4,Deluxe,4,Unmarried,7,1,3,1,Manager,21032,5
0,47,Company Invited,3,10,Small Business,Male,3,Deluxe,3,Unmarried,4,0,4,0,Manager,17976,5
0,42,Self Enquiry,1,29,Salaried,Female,3,Super Deluxe,3,Unmarried,3,0,3,0,AVP,30992,2
0,29,Company Invited,3,13,Salaried,Male,3,Deluxe,3,Married,2,0,1,1,Manager,19649,4
0,42,Self Enquiry,2,8,Large Business,Male,3,Basic,3,Married,1,1,4,1,Executive,17696,3
0,32,Self Enquiry,1,8,Small Business,Female,3,Basic,4,Married,2,0,4,0,Executive,17370,4
0,48,Self Enquiry,3,35,Small Business,Female,3,Standard,3,Married,4,0,4,0,Senior Manager,27504,4
0,37,Self Enquiry,1,12,Small Business,Male,1,Deluxe,5,Married,5,1,3,1,Manager,20974,3
0,30,Company Invited,3,13,Large Business,Female,3,Deluxe,3,Married,1,1,3,1,Manager,19736,3
0,26,Self Enquiry,3,6,Salaried,Male,3,Deluxe,3,Married,2,0,5,0,Manager,20296,3
0,42,Self Enquiry,1,8,Salaried,Male,4,Deluxe,3,Unmarried,4,0,1,1,Manager,21781,3
1,21,Company Invited,3,6,Large Business,Female,4,Basic,4,Unmarried,2,1,5,1,Executive,17174,5
0,36,Company Invited,3,6,Small Business,Female,3,Deluxe,3,Unmarried,5,0,1,1,Manager,21653,3
0,36,Company Invited,3,9,Small Business,Male,4,Standard,3,Married,5,0,1,0,Senior Manager,24699,2
0,57,Self Enquiry,1,6,Small Business,Male,3,Deluxe,3,Married,3,0,3,0,Manager,21755,3
0,40,Self Enquiry,1,16,Salaried,Female,1,Basic,3,Married,4,1,3,0,Executive,17213,3
0,21,Company Invited,3,15,Small Business,Male,3,Basic,3,Unmarried,2,0,4,1,Executive,17610,2
1,33,Self Enquiry,3,11,Small Business,Female,3,Basic,3,Unmarried,2,1,1,0,Executive,17851,3
0,36,Self Enquiry,1,16,Small Business,Female,3,Basic,5,Married,7,0,1,1,Executive,18452,5
0,46,Company Invited,1,13,Small Business,Female,3,Deluxe,3,Married,3,0,5,1,Manager,20258,1
1,41,Company Invited,3,10,Small Business,Male,3,Deluxe,4,Unmarried,2,0,3,1,Manager,24355,2
0,50,Self Enquiry,1,16,Large Business,Male,4,Standard,3,Unmarried,7,0,5,1,Senior Manager,25496,4
1,40,Self Enquiry,3,28,Small Business,Male,4,Deluxe,3,Married,3,1,3,1,Manager,21380,3
0,31,Self Enquiry,1,15,Salaried,Male,4,Basic,4,Unmarried,1,1,3,1,Executive,17657,2
1,21,Self Enquiry,3,18,Salaried,Female,1,Basic,4,Unmarried,2,0,5,0,Executive,17716,3
0,29,Self Enquiry,1,29,Salaried,Male,3,Basic,3,Unmarried,1,0,3,0,Executive,17201,2
0,35,Self Enquiry,1,15,Salaried,Male,4,Deluxe,4,Unmarried,1,0,1,0,Manager,21540,4
0,36,Self Enquiry,1,6,Small Business,Male,3,Basic,4,Married,2,0,3,0,Executive,22347,2
0,28,Self Enquiry,3,15,Salaried,Male,3,Deluxe,3,Unmarried,2,0,3,1,Manager,20253,4
0,49,Self Enquiry,1,13,Salaried,Male,4,Standard,3,Unmarried,1,0,1,1,Senior Manager,25965,2
0,51,Self Enquiry,3,20,Salaried,Female,4,Deluxe,3,Married,5,0,3,1,Manager,19936,2
0,36,Self Enquiry,1,8,Salaried,Female,3,Basic,3,Married,5,0,5,1,Executive,17543,3
1,34,Company Invited,3,25,Small Business,Male,1,Deluxe,3,Unmarried,1,1,1,0,Manager,20304,3
0,55,Self Enquiry,1,8,Salaried,Female,3,Super Deluxe,3,Unmarried,3,1,5,0,AVP,31659,3
0,24,Self Enquiry,3,13,Small Business,Female,3,Deluxe,3,Married,2,1,1,0,Manager,22347,3
0,30,Self Enquiry,3,8,Large Business,Male,3,Basic,4,Married,2,0,3,1,Executive,17476,3
1,26,Company Invited,1,9,Large Business,Male,3,Basic,5,Unmarried,1,0,3,0,Executive,18102,4
0,22,Self Enquiry,1,17,Small Business,Female,3,Basic,4,Married,2,0,1,1,Executive,17244,3
0,36,Self Enquiry,3,8,Small Business,Male,4,Standard,3,Married,2,0,1,1,Senior Manager,22596,4
1,30,Company Invited,1,10,Large Business,Male,3,Basic,3,Unmarried,1,1,4,1,Executive,17285,2
0,37,Self Enquiry,1,20,Salaried,Female,3,Basic,5,Married,2,0,4,1,Executive,18034,4
0,40,Self Enquiry,3,8,Small Business,Female,3,Deluxe,4,Married,1,0,1,0,Manager,20715,2
0,42,Self Enquiry,1,6,Salaried,Female,3,Basic,5,Married,4,0,3,0,Executive,17576,5
0,36,Self Enquiry,1,16,Salaried,Male,3,Deluxe,4,Unmarried,3,1,5,0,Manager,22347,3
0,43,Self Enquiry,1,18,Salaried,Male,4,Super Deluxe,4,Married,2,0,3,1,AVP,29336,3
